partner_ID,hotel,is_canceled,total_cost,days_betwee_reservation_and_check_in,arrival_date_year,arrival_date_month,arrival_date_week_number,arrival_date_day_of_month,stays_in_weekend_nights,stays_in_week_nights,adults,children,babies,meal_booked,market_segment,distribution_channel,is_repeated_guest,previous_cancellations,previous_bookings_not_canceled,reserved_room_type,assigned_room_type,booking_changes,required_car_parking_spaces,total_of_special_requests,reservation_status,reservation_status_date
2,City Hotel,1,470,170,2016,September,40,29,2,5,2,0,0,BB,Online TA,TA/TO,0,0,0,A,A,2,0,0,Canceled,15/04/2016
8,City Hotel,1,100,10,2016,September,40,30,0,1,1,0,0,BB,Aviation,Corporate,0,0,0,D,D,0,0,0,Canceled,28/09/2016
8,City Hotel,1,30,10,2016,September,40,30,0,1,1,0,0,BB,Online TA,TA/TO,0,0,0,D,D,0,0,2,Canceled,23/09/2016
5,City Hotel,1,100,98,2016,September,40,30,0,2,2,0,0,BB,Offline TA/TO,TA/TO,0,0,0,A,A,0,0,0,Canceled,27/06/2016
25,City Hotel,1,80,240,2016,September,40,30,0,2,2,0,0,BB,Online TA,TA/TO,0,0,0,D,D,0,0,0,Canceled,03/02/2016
13,City Hotel,1,100,28,2016,September,40,30,0,2,2,2,0,BB,Online TA,TA/TO,0,0,0,F,F,0,0,2,Canceled,19/09/2016
11,City Hotel,1,150,182,2016,September,40,30,0,2,2,0,0,BB,Online TA,TA/TO,0,0,0,A,A,0,0,2,Canceled,01/09/2016
20,City Hotel,1,150,240,2016,September,40,30,0,2,2,0,0,BB,Online TA,TA/TO,0,0,0,D,D,0,0,0,Canceled,03/02/2016
11,City Hotel,1,190,219,2016,September,40,30,1,2,2,0,0,BB,Groups,TA/TO,0,0,0,A,A,0,0,0,Canceled,15/03/2016
11,City Hotel,1,190,270,2016,September,40,30,1,2,2,0,0,SC,Online TA,TA/TO,0,0,0,A,A,0,0,1,Canceled,18/02/2016
13,City Hotel,1,170,267,2016,September,40,30,1,2,2,0,0,BB,Offline TA/TO,TA/TO,0,0,0,A,A,0,0,0,Canceled,09/02/2016
30,City Hotel,1,190,219,2016,September,40,30,1,2,2,0,0,BB,Groups,TA/TO,0,0,0,A,A,0,0,0,Canceled,15/03/2016
8,City Hotel,1,170,315,2016,September,40,30,1,2,2,0,0,HB,Offline TA/TO,TA/TO,0,0,0,A,A,0,0,0,Canceled,28/01/2016
2,City Hotel,1,190,315,2016,September,40,30,1,2,2,0,0,HB,Offline TA/TO,TA/TO,0,0,0,A,A,0,0,0,Canceled,28/01/2016
7,City Hotel,0,190,269,2016,September,40,30,1,2,2,0,0,BB,Direct,Direct,0,0,0,A,A,0,0,0,Check-Out,03/10/2016
19,City Hotel,1,240,315,2016,September,40,30,1,2,2,0,0,HB,Offline TA/TO,TA/TO,0,0,0,A,A,0,0,0,Canceled,28/01/2016
17,City Hotel,1,190,175,2016,September,40,30,1,2,2,0,0,SC,Online TA,TA/TO,0,0,0,A,A,0,0,0,Canceled,19/09/2016
13,City Hotel,1,240,273,2016,September,40,30,1,2,2,0,0,BB,Online TA,TA/TO,0,0,0,A,A,0,0,0,Canceled,05/01/2016
24,City Hotel,1,190,267,2016,September,40,30,1,2,2,0,0,BB,Offline TA/TO,TA/TO,0,0,0,A,A,0,0,0,Canceled,09/02/2016
22,City Hotel,1,190,273,2016,September,40,30,1,2,2,0,0,BB,Online TA,TA/TO,0,0,0,A,A,0,0,0,Canceled,05/01/2016
5,City Hotel,1,190,315,2016,September,40,30,1,2,2,0,0,HB,Offline TA/TO,TA/TO,0,0,0,A,A,0,0,0,Canceled,28/01/2016
17,City Hotel,1,240,267,2016,September,40,30,1,2,2,0,0,BB,Offline TA/TO,TA/TO,0,0,0,A,A,0,0,0,Canceled,09/02/2016
27,City Hotel,1,190,219,2016,September,40,30,1,2,2,0,0,BB,Groups,TA/TO,0,0,0,A,A,0,0,0,Canceled,15/03/2016
4,City Hotel,1,190,315,2016,September,40,30,1,2,2,0,0,HB,Offline TA/TO,TA/TO,0,0,0,A,A,0,0,0,Canceled,28/01/2016
24,City Hotel,1,190,315,2016,September,40,30,1,2,2,0,0,HB,Offline TA/TO,TA/TO,0,0,0,A,A,0,0,0,Canceled,28/01/2016
16,City Hotel,1,190,137,2016,September,40,30,1,2,2,0,0,BB,Online TA,TA/TO,0,0,0,D,D,0,0,0,Canceled,09/08/2016
29,City Hotel,1,330,179,2016,September,40,30,2,2,2,0,0,BB,Online TA,TA/TO,0,0,0,A,A,0,0,0,Canceled,06/08/2016
3,City Hotel,1,280,179,2016,September,40,30,2,2,2,0,0,BB,Online TA,TA/TO,0,0,0,A,A,0,0,0,Canceled,07/07/2016
15,City Hotel,1,280,179,2016,September,40,30,2,2,2,0,0,BB,Online TA,TA/TO,0,0,0,A,A,0,0,0,Canceled,06/08/2016
23,City Hotel,1,260,179,2016,September,40,30,2,2,2,0,0,BB,Online TA,TA/TO,0,0,0,A,A,0,0,0,Canceled,06/08/2016
20,City Hotel,1,280,179,2016,September,40,30,2,2,2,0,0,BB,Online TA,TA/TO,0,0,0,A,A,0,0,0,Canceled,06/08/2016
19,City Hotel,1,70,5,2016,October,40,1,0,1,1,0,0,BB,Corporate,Corporate,0,0,0,A,D,1,0,0,Canceled,28/09/2016
19,City Hotel,1,120,0,2016,October,40,1,0,1,1,0,0,BB,Direct,Direct,0,0,0,A,A,1,0,0,No-Show,01/10/2016
9,City Hotel,1,140,261,2016,October,40,1,1,1,2,0,0,HB,Groups,TA/TO,0,0,0,A,A,0,0,0,Canceled,14/01/2016
1,City Hotel,1,140,267,2016,October,40,1,1,1,2,0,0,BB,Online TA,TA/TO,0,0,0,D,D,0,0,0,Canceled,17/02/2016
19,City Hotel,1,140,267,2016,October,40,1,1,1,2,0,0,BB,Online TA,TA/TO,0,0,0,D,D,0,0,0,Canceled,17/02/2016
12,City Hotel,1,140,268,2016,October,40,1,1,1,2,0,0,SC,Online TA,TA/TO,0,0,0,A,A,0,0,0,Canceled,17/02/2016
2,City Hotel,1,140,261,2016,October,40,1,1,1,2,0,0,HB,Groups,TA/TO,0,0,0,A,A,0,0,0,Canceled,14/01/2016
24,City Hotel,1,140,268,2016,October,40,1,1,1,2,0,0,SC,Online TA,TA/TO,0,0,0,A,A,0,0,0,Canceled,17/02/2016
24,City Hotel,1,120,268,2016,October,40,1,1,1,2,0,0,SC,Online TA,TA/TO,0,0,0,A,A,0,0,0,Canceled,17/02/2016
15,City Hotel,1,210,275,2016,October,40,1,2,1,2,0,0,BB,Online TA,TA/TO,0,0,0,A,A,0,0,0,Canceled,26/02/2016
29,City Hotel,1,230,180,2016,October,40,1,2,1,2,0,0,BB,Online TA,TA/TO,0,0,0,A,A,0,0,1,Canceled,19/09/2016
1,City Hotel,1,180,11,2016,October,41,2,2,0,2,0,0,BB,Online TA,TA/TO,0,0,0,A,A,0,0,0,Canceled,21/09/2016
23,City Hotel,1,230,59,2016,October,41,2,2,1,2,0,0,BB,Online TA,TA/TO,0,0,0,A,A,0,0,1,Canceled,24/08/2016
24,City Hotel,1,280,10,2016,October,41,2,2,2,2,0,0,BB,Offline TA/TO,TA/TO,0,0,0,D,D,0,0,0,Canceled,24/09/2016
26,City Hotel,1,280,24,2016,October,41,2,2,2,2,0,0,SC,Online TA,TA/TO,0,0,0,A,A,0,0,3,Canceled,29/09/2016
16,City Hotel,1,140,25,2016,October,41,3,1,1,2,0,0,SC,Online TA,TA/TO,0,0,0,A,A,0,0,1,Canceled,13/09/2016
8,City Hotel,1,240,223,2016,October,41,3,1,3,2,0,0,BB,Online TA,TA/TO,0,0,0,A,A,0,0,0,Canceled,24/02/2016
29,City Hotel,1,240,285,2016,October,41,3,1,3,2,0,0,BB,Offline TA/TO,TA/TO,0,0,0,A,A,0,0,0,Canceled,16/01/2016
8,City Hotel,1,240,285,2016,October,41,3,1,3,2,0,0,BB,Offline TA/TO,TA/TO,0,0,0,A,A,0,0,0,Canceled,16/01/2016
13,City Hotel,1,240,285,2016,October,41,3,1,3,2,0,0,BB,Offline TA/TO,TA/TO,0,0,0,A,A,0,0,0,Canceled,16/01/2016
25,City Hotel,1,290,27,2016,October,41,3,1,4,2,0,0,BB,Online TA,TA/TO,0,0,0,D,D,0,0,0,Canceled,06/09/2016
12,City Hotel,1,50,122,2016,October,41,4,0,1,2,0,0,SC,Online TA,TA/TO,0,0,0,A,E,0,0,1,No-Show,04/10/2016
21,City Hotel,1,50,83,2016,October,41,4,0,1,2,0,0,BB,Online TA,TA/TO,0,0,0,A,A,0,0,1,Canceled,16/09/2016
11,City Hotel,1,150,183,2016,October,41,4,0,3,1,0,0,BB,Online TA,TA/TO,0,0,0,A,A,0,0,2,Canceled,29/09/2016
10,City Hotel,1,150,172,2016,October,41,4,0,3,2,1,0,BB,Online TA,TA/TO,0,0,0,A,A,0,0,0,Canceled,14/06/2016
18,City Hotel,1,300,144,2016,October,41,4,0,5,3,0,0,BB,Online TA,TA/TO,0,0,0,D,D,0,0,1,No-Show,04/10/2016
3,City Hotel,1,340,349,2016,October,41,4,1,5,1,0,0,BB,Offline TA/TO,TA/TO,0,0,0,A,A,0,0,0,Canceled,02/09/2016
4,City Hotel,1,340,349,2016,October,41,4,1,5,1,0,0,BB,Offline TA/TO,TA/TO,0,0,0,A,A,0,0,0,Canceled,02/09/2016
10,City Hotel,1,340,349,2016,October,41,4,1,5,1,0,0,BB,Offline TA/TO,TA/TO,0,0,0,A,A,0,0,0,Canceled,02/09/2016
25,City Hotel,1,430,238,2016,October,41,4,2,5,2,0,0,BB,Online TA,TA/TO,0,0,0,D,D,0,0,1,Canceled,26/07/2016
24,City Hotel,1,50,40,2016,October,41,5,0,1,2,0,0,BB,Online TA,TA/TO,0,0,0,D,D,0,0,0,Canceled,27/08/2016
7,City Hotel,1,150,48,2016,October,41,5,0,2,2,0,0,BB,Groups,TA/TO,0,0,0,A,A,0,0,0,Canceled,06/09/2016
19,City Hotel,1,100,48,2016,October,41,5,0,2,2,0,0,BB,Groups,TA/TO,0,0,0,A,A,0,0,0,Canceled,06/09/2016
13,City Hotel,1,100,48,2016,October,41,5,0,2,2,0,0,BB,Groups,TA/TO,0,0,0,A,A,0,0,0,Canceled,06/09/2016
21,City Hotel,1,100,167,2016,October,41,5,0,2,1,0,0,BB,Offline TA/TO,TA/TO,0,0,0,A,A,0,0,0,Canceled,25/04/2016
28,City Hotel,1,100,167,2016,October,41,5,0,2,1,0,0,BB,Offline TA/TO,TA/TO,0,0,0,A,A,0,0,0,Canceled,25/04/2016
3,City Hotel,1,100,48,2016,October,41,5,0,2,2,0,0,BB,Groups,TA/TO,0,0,0,A,A,0,0,0,Canceled,06/09/2016
27,City Hotel,1,200,43,2016,October,41,5,0,3,2,2,0,BB,Online TA,TA/TO,0,0,0,F,F,0,0,0,Canceled,29/09/2016
1,City Hotel,1,150,209,2016,October,41,5,0,3,2,0,0,SC,Online TA,TA/TO,0,0,0,A,A,0,0,1,Canceled,29/09/2016
24,City Hotel,1,290,275,2016,October,41,5,1,4,2,0,0,BB,Offline TA/TO,TA/TO,0,0,0,A,A,0,0,0,Canceled,20/06/2016
7,City Hotel,1,290,275,2016,October,41,5,1,4,2,0,0,BB,Offline TA/TO,TA/TO,0,0,0,A,A,0,0,0,Canceled,20/06/2016
20,City Hotel,1,290,275,2016,October,41,5,1,4,2,0,0,BB,Offline TA/TO,TA/TO,0,0,0,A,A,0,0,0,Canceled,20/06/2016
18,City Hotel,1,290,275,2016,October,41,5,1,4,2,0,0,BB,Offline TA/TO,TA/TO,0,0,0,A,A,0,0,0,Canceled,20/06/2016
3,City Hotel,1,290,275,2016,October,41,5,1,4,2,0,0,BB,Offline TA/TO,TA/TO,0,0,0,A,A,0,0,0,Canceled,20/06/2016
25,City Hotel,1,290,275,2016,October,41,5,1,4,2,0,0,BB,Offline TA/TO,TA/TO,0,0,0,A,A,0,0,0,Canceled,20/06/2016
21,City Hotel,1,290,275,2016,October,41,5,1,4,2,0,0,BB,Offline TA/TO,TA/TO,0,0,0,A,A,0,0,0,Canceled,20/06/2016
11,City Hotel,1,290,275,2016,October,41,5,1,4,2,0,0,BB,Offline TA/TO,TA/TO,0,0,0,A,A,0,0,0,Canceled,20/06/2016
22,City Hotel,1,50,15,2016,October,41,6,0,1,1,0,0,BB,Online TA,TA/TO,0,0,0,A,A,0,0,0,Canceled,21/09/2016
2,City Hotel,1,50,51,2016,October,41,6,0,1,2,0,0,BB,Online TA,TA/TO,0,0,0,A,A,0,0,0,Canceled,02/10/2016
2,City Hotel,1,50,102,2016,October,41,6,0,1,2,0,0,BB,Online TA,TA/TO,0,0,0,A,A,0,0,1,Canceled,28/06/2016
23,City Hotel,1,100,454,2016,October,41,6,0,2,2,0,0,BB,Groups,TA/TO,0,0,0,A,A,0,0,0,Canceled,21/10/2015
10,City Hotel,1,100,454,2016,October,41,6,0,2,2,0,0,BB,Groups,TA/TO,0,0,0,A,A,0,0,0,Canceled,21/10/2015
4,City Hotel,1,150,143,2016,October,41,6,0,3,3,0,0,BB,Online TA,TA/TO,0,0,0,D,D,0,0,1,Canceled,27/09/2016
6,City Hotel,1,150,178,2016,October,41,6,0,3,2,0,0,BB,Online TA,TA/TO,0,0,0,D,D,0,0,2,Canceled,23/08/2016
30,City Hotel,1,150,87,2016,October,41,6,0,3,2,0,0,BB,Online TA,TA/TO,0,0,0,D,D,0,0,0,Canceled,17/07/2016
19,City Hotel,1,150,41,2016,October,41,6,0,3,2,0,0,BB,Groups,TA/TO,0,0,0,A,A,0,0,0,Canceled,08/09/2016
6,City Hotel,1,50,129,2016,October,41,7,0,1,3,0,0,BB,Online TA,TA/TO,0,0,0,F,F,0,0,0,Canceled,07/06/2016
21,City Hotel,1,100,443,2016,October,41,7,0,2,2,0,0,BB,Groups,TA/TO,0,0,0,A,A,0,0,0,Canceled,20/09/2016
10,City Hotel,1,100,17,2016,October,41,7,0,2,2,0,0,SC,Online TA,TA/TO,0,0,0,A,A,0,0,1,Canceled,22/09/2016
21,City Hotel,1,100,179,2016,October,41,7,0,2,3,0,0,BB,Online TA,TA/TO,0,0,0,D,D,0,0,0,Canceled,20/04/2016
28,City Hotel,1,100,14,2016,October,41,7,0,2,2,0,0,BB,Corporate,Corporate,0,0,0,E,E,0,0,0,Canceled,26/09/2016
16,City Hotel,1,100,443,2016,October,41,7,0,2,2,0,0,BB,Groups,TA/TO,0,0,0,A,A,0,0,0,Canceled,20/09/2016
3,City Hotel,1,190,338,2016,October,41,7,1,2,2,0,0,BB,Offline TA/TO,TA/TO,0,0,0,A,A,0,0,0,Canceled,20/06/2016
12,City Hotel,1,240,96,2016,October,41,7,1,2,2,0,0,BB,Online TA,TA/TO,0,0,0,A,A,0,0,1,Canceled,28/08/2016
29,City Hotel,1,190,214,2016,October,41,7,1,2,2,0,0,BB,Online TA,TA/TO,0,0,0,A,A,0,0,0,Canceled,04/04/2016
1,City Hotel,1,280,45,2016,October,41,7,2,2,2,0,0,BB,Online TA,TA/TO,0,0,0,D,D,0,0,1,Canceled,24/08/2016
14,City Hotel,1,220,134,2016,October,41,8,1,1,2,0,0,BB,Online TA,TA/TO,0,0,0,A,A,4,0,0,Canceled,18/07/2016
3,City Hotel,1,280,139,2016,October,41,8,2,1,2,0,0,BB,Online TA,TA/TO,0,0,0,A,A,0,0,0,Canceled,12/06/2016
26,City Hotel,1,160,110,2016,October,42,9,1,0,1,0,0,BB,Offline TA/TO,TA/TO,0,0,0,A,A,1,0,0,No-Show,09/10/2016
21,City Hotel,1,140,102,2016,October,42,9,1,0,2,0,0,SC,Online TA,TA/TO,0,0,0,A,A,0,0,1,Canceled,08/10/2016
25,City Hotel,1,140,104,2016,October,42,9,1,0,2,0,0,SC,Online TA,TA/TO,0,0,0,A,A,0,0,1,Canceled,08/10/2016
8,City Hotel,1,90,102,2016,October,42,9,1,0,2,0,0,SC,Online TA,TA/TO,0,0,0,A,A,0,0,1,Canceled,08/10/2016
16,City Hotel,1,250,115,2016,October,42,9,2,1,2,1,0,BB,Online TA,TA/TO,0,0,0,D,D,1,0,2,Canceled,28/09/2016
25,City Hotel,1,270,110,2016,October,42,9,2,1,1,0,0,BB,Offline TA/TO,TA/TO,0,0,0,A,A,2,0,0,No-Show,09/10/2016
22,City Hotel,1,280,74,2016,October,42,9,2,1,2,0,0,BB,Online TA,TA/TO,0,0,0,A,A,0,0,0,Canceled,27/07/2016
20,City Hotel,1,280,212,2016,October,42,9,2,2,2,0,0,BB,Online TA,TA/TO,0,0,0,A,A,0,0,0,Canceled,12/03/2016
20,City Hotel,1,330,265,2016,October,42,9,2,3,2,0,0,BB,Online TA,TA/TO,0,0,0,A,A,0,0,0,Canceled,03/07/2016
29,City Hotel,1,90,131,2016,October,42,10,1,0,1,0,0,SC,Online TA,TA/TO,0,0,0,A,A,0,0,0,Canceled,07/10/2016
17,City Hotel,1,90,76,2016,October,42,10,1,0,1,0,0,BB,Offline TA/TO,TA/TO,0,0,0,A,A,0,0,0,Canceled,15/09/2016
7,City Hotel,1,140,111,2016,October,42,10,1,0,1,0,0,BB,Offline TA/TO,TA/TO,0,0,0,A,A,0,0,0,Canceled,07/10/2016
11,City Hotel,1,90,76,2016,October,42,10,1,0,1,0,0,BB,Offline TA/TO,TA/TO,0,0,0,A,A,0,0,0,Canceled,15/09/2016
9,City Hotel,1,90,111,2016,October,42,10,1,0,1,0,0,BB,Offline TA/TO,TA/TO,0,0,0,A,A,0,0,0,Canceled,07/10/2016
6,City Hotel,1,90,131,2016,October,42,10,1,0,1,0,0,SC,Online TA,TA/TO,0,0,0,A,A,0,0,0,Canceled,07/10/2016
2,City Hotel,1,90,76,2016,October,42,10,1,0,1,0,0,BB,Offline TA/TO,TA/TO,0,0,0,A,A,0,0,0,Canceled,15/09/2016
27,City Hotel,1,90,111,2016,October,42,10,1,0,1,0,0,BB,Offline TA/TO,TA/TO,0,0,0,A,A,0,0,0,Canceled,15/09/2016
18,City Hotel,1,140,89,2016,October,42,10,1,1,2,0,0,BB,Online TA,TA/TO,0,0,0,A,A,0,0,1,Canceled,07/10/2016
8,City Hotel,1,170,110,2016,October,42,10,1,2,2,0,0,BB,Online TA,TA/TO,0,0,0,A,A,0,0,2,Canceled,11/09/2016
1,City Hotel,1,220,32,2016,October,42,10,1,3,1,0,0,BB,Online TA,TA/TO,0,0,0,D,D,0,0,0,Canceled,09/10/2016
24,City Hotel,1,220,81,2016,October,42,10,1,3,1,0,0,BB,Online TA,TA/TO,0,0,0,D,D,0,0,0,Canceled,09/10/2016
11,City Hotel,1,340,129,2016,October,42,10,1,5,2,0,0,BB,Online TA,TA/TO,0,0,0,D,D,0,0,0,Canceled,05/06/2016
1,City Hotel,1,110,181,2016,October,42,11,0,1,1,0,0,SC,Online TA,TA/TO,0,0,0,A,A,3,0,1,Canceled,07/10/2016
28,City Hotel,1,90,181,2016,October,42,11,0,1,1,0,0,SC,Online TA,TA/TO,0,0,0,A,A,2,0,1,Canceled,07/10/2016
5,City Hotel,1,130,71,2016,October,42,11,0,3,2,0,0,BB,Offline TA/TO,TA/TO,0,0,0,A,A,0,0,0,Canceled,17/08/2016
15,City Hotel,1,430,104,2016,October,42,11,2,5,2,0,0,BB,Online TA,TA/TO,0,0,0,D,D,0,0,0,Canceled,06/07/2016
8,City Hotel,1,100,110,2016,October,42,12,0,1,2,0,0,SC,Online TA,TA/TO,0,0,0,A,A,0,0,1,Canceled,07/10/2016
17,City Hotel,1,50,182,2016,October,42,12,0,1,2,0,0,SC,Online TA,TA/TO,0,0,0,A,A,0,0,0,Canceled,07/10/2016
23,City Hotel,1,150,279,2016,October,42,12,0,3,2,0,0,BB,Offline TA/TO,TA/TO,0,0,0,A,A,0,0,0,Canceled,05/05/2016
28,City Hotel,1,150,279,2016,October,42,12,0,3,2,0,0,BB,Offline TA/TO,TA/TO,0,0,0,A,A,0,0,0,Canceled,05/05/2016
21,City Hotel,1,150,279,2016,October,42,12,0,3,2,0,0,BB,Offline TA/TO,TA/TO,0,0,0,A,A,0,0,0,Canceled,05/05/2016
15,City Hotel,1,150,105,2016,October,42,12,0,3,2,0,0,BB,Offline TA/TO,TA/TO,0,0,0,A,A,0,0,0,Canceled,03/10/2016
17,City Hotel,1,150,279,2016,October,42,12,0,3,2,0,0,BB,Offline TA/TO,TA/TO,0,0,0,A,A,0,0,0,Canceled,05/05/2016
10,City Hotel,1,150,279,2016,October,42,12,0,3,2,0,0,BB,Offline TA/TO,TA/TO,0,0,0,A,A,0,0,0,Canceled,05/05/2016
23,City Hotel,1,150,314,2016,October,42,12,0,3,2,0,0,BB,Offline TA/TO,TA/TO,0,0,0,A,A,0,0,0,Canceled,28/06/2016
10,City Hotel,1,150,314,2016,October,42,12,0,3,2,0,0,BB,Offline TA/TO,TA/TO,0,0,0,A,A,0,0,0,Canceled,28/06/2016
26,City Hotel,1,200,105,2016,October,42,12,0,3,2,0,0,BB,Offline TA/TO,TA/TO,0,0,0,A,A,0,0,0,Canceled,03/10/2016
9,City Hotel,1,150,314,2016,October,42,12,0,3,2,0,0,BB,Offline TA/TO,TA/TO,0,0,0,A,A,0,0,0,Canceled,28/06/2016
30,City Hotel,1,150,314,2016,October,42,12,0,3,2,0,0,BB,Offline TA/TO,TA/TO,0,0,0,A,A,0,0,0,Canceled,28/06/2016
30,City Hotel,1,200,279,2016,October,42,12,0,3,2,0,0,BB,Offline TA/TO,TA/TO,0,0,0,A,A,0,0,0,Canceled,05/05/2016
15,City Hotel,1,150,314,2016,October,42,12,0,3,2,0,0,BB,Offline TA/TO,TA/TO,0,0,0,A,A,0,0,0,Canceled,28/06/2016
22,City Hotel,1,430,76,2016,October,42,12,2,4,2,1,0,BB,Online TA,TA/TO,0,0,0,A,A,0,0,1,Canceled,02/10/2016
22,City Hotel,1,50,461,2016,October,42,13,0,1,1,0,0,BB,Groups,TA/TO,0,0,0,A,A,0,0,0,Canceled,21/10/2015
15,City Hotel,1,30,115,2016,October,42,13,0,1,2,0,0,SC,Online TA,TA/TO,0,0,0,A,A,0,0,0,Canceled,07/10/2016
1,City Hotel,1,150,461,2016,October,42,13,0,2,2,0,0,BB,Groups,TA/TO,0,0,0,A,A,0,0,0,Canceled,21/10/2015
6,City Hotel,1,100,461,2016,October,42,13,0,2,2,0,0,BB,Groups,TA/TO,0,0,0,A,A,0,0,0,Canceled,21/10/2015
21,City Hotel,1,100,461,2016,October,42,13,0,2,2,0,0,BB,Groups,TA/TO,0,0,0,A,A,0,0,0,Canceled,21/10/2015
24,City Hotel,1,150,37,2016,October,42,13,0,3,1,0,0,BB,Offline TA/TO,TA/TO,0,0,0,A,A,0,0,0,Canceled,06/09/2016
24,City Hotel,1,150,37,2016,October,42,13,0,3,2,0,0,BB,Offline TA/TO,TA/TO,0,0,0,A,A,0,0,0,Canceled,06/09/2016
6,City Hotel,1,200,37,2016,October,42,13,0,3,1,0,0,BB,Offline TA/TO,TA/TO,0,0,0,A,A,0,0,0,Canceled,06/09/2016
25,City Hotel,1,150,37,2016,October,42,13,0,3,1,0,0,BB,Offline TA/TO,TA/TO,0,0,0,A,A,0,0,0,Canceled,06/09/2016
8,City Hotel,1,150,37,2016,October,42,13,0,3,1,0,0,BB,Offline TA/TO,TA/TO,0,0,0,A,A,0,0,0,Canceled,06/09/2016
16,City Hotel,1,150,37,2016,October,42,13,0,3,1,0,0,BB,Offline TA/TO,TA/TO,0,0,0,A,A,0,0,0,Canceled,06/09/2016
18,City Hotel,1,150,37,2016,October,42,13,0,3,1,0,0,BB,Offline TA/TO,TA/TO,0,0,0,A,A,0,0,0,Canceled,06/09/2016
3,City Hotel,1,200,37,2016,October,42,13,0,3,2,0,0,BB,Offline TA/TO,TA/TO,0,0,0,A,A,0,0,0,Canceled,06/09/2016
18,City Hotel,1,200,37,2016,October,42,13,0,3,2,0,0,BB,Offline TA/TO,TA/TO,0,0,0,A,A,0,0,0,Canceled,06/09/2016
9,City Hotel,1,150,37,2016,October,42,13,0,3,1,0,0,BB,Offline TA/TO,TA/TO,0,0,0,A,A,0,0,0,Canceled,06/09/2016
29,City Hotel,1,150,37,2016,October,42,13,0,3,2,0,0,BB,Offline TA/TO,TA/TO,0,0,0,A,A,0,0,0,Canceled,06/09/2016
19,City Hotel,1,130,59,2016,October,42,13,0,3,2,0,0,BB,Direct,Direct,0,0,0,D,D,0,0,0,Canceled,10/10/2016
10,City Hotel,1,150,37,2016,October,42,13,0,3,1,0,0,BB,Offline TA/TO,TA/TO,0,0,0,A,A,0,0,0,Canceled,06/09/2016
19,City Hotel,1,150,37,2016,October,42,13,0,3,2,0,0,BB,Offline TA/TO,TA/TO,0,0,0,A,A,0,0,0,Canceled,06/09/2016
27,City Hotel,1,150,37,2016,October,42,13,0,3,1,0,0,BB,Offline TA/TO,TA/TO,0,0,0,A,A,0,0,0,Canceled,06/09/2016
16,City Hotel,1,130,37,2016,October,42,13,0,3,2,0,0,BB,Offline TA/TO,TA/TO,0,0,0,A,A,0,0,0,Canceled,06/09/2016
16,City Hotel,1,150,37,2016,October,42,13,0,3,1,0,0,BB,Offline TA/TO,TA/TO,0,0,0,A,A,0,0,0,Canceled,06/09/2016
15,City Hotel,1,150,37,2016,October,42,13,0,3,2,0,0,BB,Offline TA/TO,TA/TO,0,0,0,A,A,0,0,0,Canceled,06/09/2016
7,City Hotel,1,200,37,2016,October,42,13,0,3,2,0,0,BB,Offline TA/TO,TA/TO,0,0,0,A,A,0,0,0,Canceled,06/09/2016
16,City Hotel,1,150,37,2016,October,42,13,0,3,1,0,0,BB,Offline TA/TO,TA/TO,0,0,0,A,A,0,0,0,Canceled,06/09/2016
5,City Hotel,1,150,37,2016,October,42,13,0,3,1,0,0,BB,Offline TA/TO,TA/TO,0,0,0,A,A,0,0,0,Canceled,06/09/2016
7,City Hotel,1,150,37,2016,October,42,13,0,3,2,0,0,BB,Offline TA/TO,TA/TO,0,0,0,A,A,0,0,0,Canceled,06/09/2016
6,City Hotel,1,200,37,2016,October,42,13,0,3,2,0,0,BB,Offline TA/TO,TA/TO,0,0,0,A,A,0,0,0,Canceled,06/09/2016
21,City Hotel,1,150,37,2016,October,42,13,0,3,2,0,0,BB,Offline TA/TO,TA/TO,0,0,0,A,A,0,0,0,Canceled,06/09/2016
7,City Hotel,1,200,37,2016,October,42,13,0,3,1,0,0,BB,Offline TA/TO,TA/TO,0,0,0,A,A,0,0,0,Canceled,06/09/2016
9,City Hotel,1,150,37,2016,October,42,13,0,3,2,0,0,BB,Offline TA/TO,TA/TO,0,0,0,A,A,0,0,0,Canceled,06/09/2016
21,City Hotel,1,100,110,2016,October,42,14,0,2,2,2,0,BB,Online TA,TA/TO,0,0,0,F,F,0,0,0,Canceled,26/06/2016
6,City Hotel,1,100,57,2016,October,42,14,0,2,1,0,0,BB,Online TA,TA/TO,0,0,0,D,D,0,0,1,Canceled,22/08/2016
24,City Hotel,1,170,233,2016,October,42,14,1,2,2,0,0,BB,Offline TA/TO,TA/TO,0,0,0,A,A,0,0,0,Canceled,17/08/2016
2,City Hotel,1,190,233,2016,October,42,14,1,2,2,0,0,BB,Offline TA/TO,TA/TO,0,0,0,A,A,0,0,0,Canceled,17/08/2016
4,City Hotel,1,240,233,2016,October,42,14,1,2,2,0,0,BB,Offline TA/TO,TA/TO,0,0,0,A,A,0,0,0,Canceled,17/08/2016
7,City Hotel,1,190,233,2016,October,42,14,1,2,2,0,0,BB,Offline TA/TO,TA/TO,0,0,0,A,A,0,0,0,Canceled,17/08/2016
13,City Hotel,1,280,162,2016,October,42,14,2,2,1,0,0,BB,Offline TA/TO,TA/TO,0,0,0,A,A,0,0,0,Canceled,11/08/2016
